 x, Bphi, vr, vz, rho, Omega, Psi, T, P
 0.1570100E+01, -.3089170E+00, -.1686583E+00, 0.1336708E+01, 0.2139815E-02, 0.1122524E+01, 0.8601386E+00, 0.1221638E+01, 0.2613096E-02
 0.1580100E+01, -.3090196E+00, -.1728072E+00, 0.1371148E+01, 0.2088739E-02, 0.1124728E+01, 0.8591197E+00, 0.1223572E+01, 0.2554737E-02
 0.1590100E+01, -.3091222E+00, -.1770075E+00, 0.1406077E+01, 0.2039458E-02, 0.1126931E+01, 0.8581017E+00, 0.1225508E+01, 0.2498387E-02
 0.1600100E+01, -.3092248E+00, -.1812586E+00, 0.1441490E+01, 0.1991893E-02, 0.1129134E+01, 0.8570848E+00, 0.1227449E+01, 0.2443961E-02
 0.1610100E+01, -.3093275E+00, -.1855603E+00, 0.1477387E+01, 0.1945972E-02, 0.1131338E+01, 0.8560690E+00, 0.1229392E+01, 0.2391377E-02
 0.1620100E+01, -.3094302E+00, -.1899120E+00, 0.1513765E+01, 0.1901624E-02, 0.1133541E+01, 0.8550542E+00, 0.1231339E+01, 0.2340558E-02
 0.1630100E+01, -.3095329E+00, -.1943133E+00, 0.1550623E+01, 0.1858782E-02, 0.1135744E+01, 0.8540405E+00, 0.1233290E+01, 0.2291431E-02
 0.1640100E+01, -.3096356E+00, -.1987637E+00, 0.1587956E+01, 0.1817384E-02, 0.1137947E+01, 0.8530278E+00, 0.1235244E+01, 0.2243926E-02
 0.1650100E+01, -.3097384E+00, -.2032628E+00, 0.1625764E+01, 0.1777368E-02, 0.1140150E+01, 0.8520162E+00, 0.1237201E+01, 0.2197976E-02
 0.1660100E+01, -.3098412E+00, -.2078101E+00, 0.1664044E+01, 0.1738679E-02, 0.1142353E+01, 0.8510056E+00, 0.1239162E+01, 0.2153518E-02
 0.1670100E+01, -.3099441E+00, -.2124051E+00, 0.1702792E+01, 0.1701260E-02, 0.1144556E+01, 0.8499961E+00, 0.1241127E+01, 0.2110493E-02
 0.1680100E+01, -.3100469E+00, -.2170473E+00, 0.1742006E+01, 0.1665061E-02, 0.1146760E+01, 0.8489877E+00, 0.1243095E+01, 0.2068842E-02
 0.1690100E+01, -.3101498E+00, -.2217362E+00, 0.1781684E+01, 0.1630032E-02, 0.1148963E+01, 0.8479803E+00, 0.1245066E+01, 0.2028510E-02
 0.1700100E+01, -.3102528E+00, -.2264712E+00, 0.1821822E+01, 0.1596125E-02, 0.1151167E+01, 0.8469739E+00, 0.1247041E+01, 0.1989446E-02
 0.1710100E+01, -.3103557E+00, -.2312518E+00, 0.1862416E+01, 0.1563297E-02, 0.1153371E+01, 0.8459687E+00, 0.1249020E+01, 0.1951600E-02
 0.1720100E+01, -.3104587E+00, -.2360774E+00, 0.1903465E+01, 0.1531504E-02, 0.1155576E+01, 0.8449644E+00, 0.1251001E+01, 0.1914925E-02
 0.1730100E+01, -.3105617E+00, -.2409473E+00, 0.1944962E+01, 0.1500706E-02, 0.1157781E+01, 0.8439613E+00, 0.1252987E+01, 0.1879377E-02
 0.1740100E+01, -.3106647E+00, -.2458610E+00, 0.1986906E+01, 0.1470865E-02, 0.1159986E+01, 0.8429592E+00, 0.1254976E+01, 0.1844912E-02
 0.1750100E+01, -.3107677E+00, -.2508176E+00, 0.2029290E+01, 0.1441945E-02, 0.1162192E+01, 0.8419581E+00, 0.1256968E+01, 0.1811490E-02
 0.1760100E+01, -.3108708E+00, -.2558163E+00, 0.2072109E+01, 0.1413911E-02, 0.1164398E+01, 0.8409581E+00, 0.1258964E+01, 0.1779074E-02
 0.1770100E+01, -.3109739E+00, -.2608562E+00, 0.2115357E+01, 0.1386731E-02, 0.1166605E+01, 0.8399592E+00, 0.1260963E+01, 0.1747628E-02
 0.1780100E+01, -.3110770E+00, -.2659361E+00, 0.2159025E+01, 0.1360375E-02, 0.1168813E+01, 0.8389613E+00, 0.1262966E+01, 0.1717119E-02
 0.1790100E+01, -.3111801E+00, -.2710543E+00, 0.2203102E+01, 0.1334817E-02, 0.1171023E+01, 0.8379646E+00, 0.1264972E+01, 0.1687518E-02
 0.1800100E+01, -.3112833E+00, -.2762089E+00, 0.2247571E+01, 0.1310033E-02, 0.1173233E+01, 0.8369688E+00, 0.1266982E+01, 0.1658799E-02
 0.1810100E+01, -.3113864E+00, -.2813967E+00, 0.2292408E+01, 0.1286003E-02, 0.1175445E+01, 0.8359742E+00, 0.1268995E+01, 0.1630944E-02
 0.1820100E+01, -.3114896E+00, -.2866126E+00, 0.2337574E+01, 0.1262719E-02, 0.1177659E+01, 0.8349805E+00, 0.1271012E+01, 0.1603942E-02
 0.1830100E+01, -.3115928E+00, -.2918475E+00, 0.2382993E+01, 0.1240185E-02, 0.1179876E+01, 0.8339880E+00, 0.1273032E+01, 0.1577807E-02
 0.1840100E+01, -.3116959E+00, -.2970825E+00, 0.2428512E+01, 0.1218444E-02, 0.1182099E+01, 0.8329965E+00, 0.1275056E+01, 0.1552595E-02
 0.1850100E+01, -.3117991E+00, -.3022709E+00, 0.2473748E+01, 0.1197640E-02, 0.1184332E+01, 0.8320061E+00, 0.1277083E+01, 0.1528497E-02
 0.1851100E+01, -.3118094E+00, -.3027854E+00, 0.2478240E+01, 0.1195617E-02, 0.1184557E+01, 0.8319071E+00, 0.1277286E+01, 0.1526156E-02
 0.1852100E+01, -.3118197E+00, -.3032980E+00, 0.2482717E+01, 0.1193608E-02, 0.1184781E+01, 0.8318081E+00, 0.1277489E+01, 0.1523833E-02
 0.1853100E+01, -.3118300E+00, -.3038084E+00, 0.2487177E+01, 0.1191615E-02, 0.1185006E+01, 0.8317091E+00, 0.1277692E+01, 0.1521528E-02
 0.1854100E+01, -.3118403E+00, -.3043161E+00, 0.2491617E+01, 0.1189639E-02, 0.1185232E+01, 0.8316102E+00, 0.1277895E+01, 0.1519245E-02
 0.1855100E+01, -.3118506E+00, -.3048209E+00, 0.2496033E+01, 0.1187681E-02, 0.1185458E+01, 0.8315112E+00, 0.1278098E+01, 0.1516984E-02
 0.1856100E+01, -.3118609E+00, -.3053222E+00, 0.2500421E+01, 0.1185743E-02, 0.1185684E+01, 0.8314122E+00, 0.1278301E+01, 0.1514747E-02
 0.1857100E+01, -.3118712E+00, -.3058194E+00, 0.2504777E+01, 0.1183827E-02, 0.1185911E+01, 0.8313133E+00, 0.1278504E+01, 0.1512539E-02
 0.1858100E+01, -.3118815E+00, -.3063118E+00, 0.2509095E+01, 0.1181936E-02, 0.1186138E+01, 0.8312144E+00, 0.1278707E+01, 0.1510361E-02
 0.1859100E+01, -.3118918E+00, -.3067985E+00, 0.2513366E+01, 0.1180072E-02, 0.1186366E+01, 0.8311154E+00, 0.1278910E+01, 0.1508218E-02
 0.1860100E+01, -.3119021E+00, -.3072785E+00, 0.2517584E+01, 0.1178241E-02, 0.1186595E+01, 0.8310165E+00, 0.1279113E+01, 0.1506115E-02
 0.1861100E+01, -.3119124E+00, -.3077504E+00, 0.2521737E+01, 0.1176446E-02, 0.1186825E+01, 0.8309176E+00, 0.1279316E+01, 0.1504058E-02
 0.1862100E+01, -.3119227E+00, -.3082127E+00, 0.2525811E+01, 0.1174693E-02, 0.1187057E+01, 0.8308187E+00, 0.1279519E+01, 0.1502054E-02
 0.1863100E+01, -.3119329E+00, -.3086633E+00, 0.2529791E+01, 0.1172989E-02, 0.1187289E+01, 0.8307198E+00, 0.1279723E+01, 0.1500112E-02
 0.1864100E+01, -.3119432E+00, -.3090999E+00, 0.2533657E+01, 0.1171344E-02, 0.1187523E+01, 0.8306210E+00, 0.1279926E+01, 0.1498245E-02
 0.1865100E+01, -.3119534E+00, -.3095192E+00, 0.2537383E+01, 0.1169769E-02, 0.1187760E+01, 0.8305221E+00, 0.1280129E+01, 0.1496466E-02
 0.1866100E+01, -.3119637E+00, -.3099175E+00, 0.2540937E+01, 0.1168276E-02, 0.1187998E+01, 0.8304233E+00, 0.1280332E+01, 0.1494793E-02
 0.1867100E+01, -.3119739E+00, -.3102902E+00, 0.2544281E+01, 0.1166885E-02, 0.1188240E+01, 0.8303244E+00, 0.1280535E+01, 0.1493248E-02
 0.1868100E+01, -.3119841E+00, -.3106313E+00, 0.2547368E+01, 0.1165614E-02, 0.1188486E+01, 0.8302256E+00, 0.1280738E+01, 0.1491858E-02
 0.1869100E+01, -.3119942E+00, -.3109341E+00, 0.2550141E+01, 0.1164490E-02, 0.1188736E+01, 0.8301268E+00, 0.1280941E+01, 0.1490654E-02
 0.1870100E+01, -.3120044E+00, -.3111910E+00, 0.2552538E+01, 0.1163539E-02, 0.1188991E+01, 0.8300280E+00, 0.1281144E+01, 0.1489673E-02
 0.1871100E+01, -.3120145E+00, -.3113936E+00, 0.2554492E+01, 0.1162793E-02, 0.1189253E+01, 0.8299292E+00, 0.1281347E+01, 0.1488952E-02
 0.1872100E+01, -.3120246E+00, -.3115343E+00, 0.2555937E+01, 0.1162278E-02, 0.1189521E+01, 0.8298304E+00, 0.1281549E+01, 0.1488528E-02
 0.1873100E+01, -.3120346E+00, -.3116069E+00, 0.2556825E+01, 0.1162017E-02, 0.1189798E+01, 0.8297316E+00, 0.1281752E+01, 0.1488429E-02
 0.1902100E+01, -.3123310E+00, -.3247441E+00, 0.2673433E+01, 0.1115299E-02, 0.1196536E+01, 0.8268853E+00, 0.1287609E+01, 0.1436068E-02
 0.1912100E+01, -.3124360E+00, -.3327731E+00, 0.2742623E+01, 0.1088498E-02, 0.1198476E+01, 0.8259012E+00, 0.1289644E+01, 0.1403776E-02
 0.1922100E+01, -.3125401E+00, -.3394955E+00, 0.2801190E+01, 0.1067047E-02, 0.1200574E+01, 0.8249182E+00, 0.1291683E+01, 0.1378287E-02
 0.1932100E+01, -.3126439E+00, -.3458245E+00, 0.2856639E+01, 0.1047617E-02, 0.1202722E+01, 0.8239363E+00, 0.1293726E+01, 0.1355329E-02
 0.1942100E+01, -.3127476E+00, -.3519842E+00, 0.2910809E+01, 0.1029378E-02, 0.1204895E+01, 0.8229555E+00, 0.1295772E+01, 0.1333840E-02
 0.1952100E+01, -.3128513E+00, -.3580627E+00, 0.2964426E+01, 0.1011995E-02, 0.1207082E+01, 0.8219757E+00, 0.1297822E+01, 0.1313389E-02
 0.1962100E+01, -.3129549E+00, -.3641032E+00, 0.3017844E+01, 0.9952942E-03, 0.1209280E+01, 0.8209970E+00, 0.1299875E+01, 0.1293758E-02
 0.1972100E+01, -.3130585E+00, -.3701291E+00, 0.3071258E+01, 0.9791760E-03, 0.1211484E+01, 0.8200193E+00, 0.1301931E+01, 0.1274820E-02
 0.1982100E+01, -.3131621E+00, -.3761545E+00, 0.3124783E+01, 0.9635743E-03, 0.1213693E+01, 0.8190427E+00, 0.1303991E+01, 0.1256492E-02
 0.1992100E+01, -.3132657E+00, -.3821883E+00, 0.3178495E+01, 0.9484425E-03, 0.1215907E+01, 0.8180672E+00, 0.1306054E+01, 0.1238718E-02
 0.2002100E+01, -.3133693E+00, -.3882364E+00, 0.3232441E+01, 0.9337458E-03, 0.1218124E+01, 0.8170928E+00, 0.1308121E+01, 0.1221453E-02
 0.2012100E+01, -.3134729E+00, -.3943026E+00, 0.3286656E+01, 0.9194563E-03, 0.1220344E+01, 0.8161194E+00, 0.1310191E+01, 0.1204664E-02
 0.2022100E+01, -.3135764E+00, -.4003899E+00, 0.3341163E+01, 0.9055513E-03, 0.1222567E+01, 0.8151471E+00, 0.1312265E+01, 0.1188324E-02
 0.2032100E+01, -.3136800E+00, -.4065000E+00, 0.3395979E+01, 0.8920115E-03, 0.1224792E+01, 0.8141759E+00, 0.1314342E+01, 0.1172409E-02
 0.2042100E+01, -.3137836E+00, -.4126345E+00, 0.3451116E+01, 0.8788198E-03, 0.1227020E+01, 0.8132057E+00, 0.1316423E+01, 0.1156899E-02
 0.2052100E+01, -.3138873E+00, -.4187943E+00, 0.3506585E+01, 0.8659612E-03, 0.1229250E+01, 0.8122366E+00, 0.1318507E+01, 0.1141776E-02
 0.2062100E+01, -.3139909E+00, -.4249801E+00, 0.3562391E+01, 0.8534222E-03, 0.1231482E+01, 0.8112685E+00, 0.1320595E+01, 0.1127025E-02
 0.2072100E+01, -.3140945E+00, -.4311925E+00, 0.3618539E+01, 0.8411902E-03, 0.1233716E+01, 0.8103016E+00, 0.1322686E+01, 0.1112630E-02
 0.2082100E+01, -.3141981E+00, -.4374317E+00, 0.3675034E+01, 0.8292537E-03, 0.1235953E+01, 0.8093357E+00, 0.1324781E+01, 0.1098579E-02
 0.2092100E+01, -.3143017E+00, -.4436981E+00, 0.3731878E+01, 0.8176020E-03, 0.1238191E+01, 0.8083709E+00, 0.1326879E+01, 0.1084859E-02
 0.2102100E+01, -.3144054E+00, -.4499916E+00, 0.3789074E+01, 0.8062252E-03, 0.1240431E+01, 0.8074071E+00, 0.1328981E+01, 0.1071457E-02
 0.2112100E+01, -.3145090E+00, -.4563125E+00, 0.3846622E+01, 0.7951138E-03, 0.1242673E+01, 0.8064444E+00, 0.1331086E+01, 0.1058364E-02
 0.2122100E+01, -.3146127E+00, -.4626607E+00, 0.3904523E+01, 0.7842588E-03, 0.1244917E+01, 0.8054828E+00, 0.1333195E+01, 0.1045569E-02
 0.2132100E+01, -.3147163E+00, -.4690361E+00, 0.3962778E+01, 0.7736519E-03, 0.1247163E+01, 0.8045222E+00, 0.1335307E+01, 0.1033062E-02
 0.2142100E+01, -.3148200E+00, -.4754388E+00, 0.4021388E+01, 0.7632850E-03, 0.1249411E+01, 0.8035627E+00, 0.1337422E+01, 0.1020834E-02
 0.2152100E+01, -.3149237E+00, -.4818684E+00, 0.4080352E+01, 0.7531504E-03, 0.1251660E+01, 0.8026043E+00, 0.1339542E+01, 0.1008876E-02
 0.2162100E+01, -.3150273E+00, -.4883251E+00, 0.4139670E+01, 0.7432408E-03, 0.1253912E+01, 0.8016470E+00, 0.1341664E+01, 0.9971791E-03
 0.2172100E+01, -.3151310E+00, -.4948086E+00, 0.4199342E+01, 0.7335494E-03, 0.1256166E+01, 0.8006907E+00, 0.1343791E+01, 0.9857360E-03
 0.2182100E+01, -.3152347E+00, -.5013187E+00, 0.4259367E+01, 0.7240693E-03, 0.1258422E+01, 0.7997355E+00, 0.1345921E+01, 0.9745388E-03
 0.2192100E+01, -.3153384E+00, -.5078553E+00, 0.4319745E+01, 0.7147943E-03, 0.1260679E+01, 0.7987813E+00, 0.1348054E+01, 0.9635802E-03
 0.2202100E+01, -.3154420E+00, -.5144182E+00, 0.4380475E+01, 0.7057181E-03, 0.1262939E+01, 0.7978283E+00, 0.1350191E+01, 0.9528529E-03
 0.2212100E+01, -.3155457E+00, -.5210072E+00, 0.4441557E+01, 0.6968348E-03, 0.1265201E+01, 0.7968763E+00, 0.1352331E+01, 0.9423503E-03
 0.2222100E+01, -.3156494E+00, -.5276222E+00, 0.4502990E+01, 0.6881389E-03, 0.1267465E+01, 0.7959253E+00, 0.1354475E+01, 0.9320658E-03
 0.2232100E+01, -.3157531E+00, -.5342630E+00, 0.4564773E+01, 0.6796249E-03, 0.1269730E+01, 0.7949755E+00, 0.1356623E+01, 0.9219932E-03
 0.2242100E+01, -.3158568E+00, -.5409292E+00, 0.4626904E+01, 0.6712874E-03, 0.1271998E+01, 0.7940266E+00, 0.1358774E+01, 0.9121264E-03
 0.2252100E+01, -.3159605E+00, -.5476209E+00, 0.4689385E+01, 0.6631216E-03, 0.1274268E+01, 0.7930789E+00, 0.1360928E+01, 0.9024596E-03
 0.2262100E+01, -.3160642E+00, -.5543377E+00, 0.4752212E+01, 0.6551225E-03, 0.1276541E+01, 0.7921322E+00, 0.1363087E+01, 0.8929872E-03
 0.2272100E+01, -.3161679E+00, -.5610794E+00, 0.4815387E+01, 0.6472854E-03, 0.1278815E+01, 0.7911866E+00, 0.1365248E+01, 0.8837038E-03
 0.2282100E+01, -.3162716E+00, -.5678460E+00, 0.4878907E+01, 0.6396059E-03, 0.1281091E+01, 0.7902421E+00, 0.1367414E+01, 0.8746042E-03
 0.2292100E+01, -.3163754E+00, -.5746370E+00, 0.4942772E+01, 0.6320795E-03, 0.1283370E+01, 0.7892987E+00, 0.1369583E+01, 0.8656834E-03
 0.2302100E+01, -.3164791E+00, -.5814525E+00, 0.5006981E+01, 0.6247021E-03, 0.1285651E+01, 0.7883563E+00, 0.1371755E+01, 0.8569366E-03
 0.2312100E+01, -.3165828E+00, -.5882921E+00, 0.5071534E+01, 0.6174697E-03, 0.1287934E+01, 0.7874149E+00, 0.1373931E+01, 0.8483590E-03
 0.2322100E+01, -.3166865E+00, -.5951557E+00, 0.5136429E+01, 0.6103783E-03, 0.1290219E+01, 0.7864747E+00, 0.1376111E+01, 0.8399463E-03
 0.2332100E+01, -.3167902E+00, -.6020431E+00, 0.5201665E+01, 0.6034241E-03, 0.1292507E+01, 0.7855355E+00, 0.1378294E+01, 0.8316939E-03
 0.2342100E+01, -.3168939E+00, -.6089541E+00, 0.5267242E+01, 0.5966034E-03, 0.1294797E+01, 0.7845973E+00, 0.1380481E+01, 0.8235977E-03
 0.2352100E+01, -.3169976E+00, -.6158884E+00, 0.5333159E+01, 0.5899129E-03, 0.1297089E+01, 0.7836603E+00, 0.1382672E+01, 0.8156536E-03
 0.2362100E+01, -.3171013E+00, -.6228460E+00, 0.5399415E+01, 0.5833489E-03, 0.1299383E+01, 0.7827243E+00, 0.1384866E+01, 0.8078577E-03
 0.2372100E+01, -.3172050E+00, -.6298266E+00, 0.5466009E+01, 0.5769084E-03, 0.1301680E+01, 0.7817893E+00, 0.1387063E+01, 0.8002061E-03
 0.2382100E+01, -.3173087E+00, -.6368301E+00, 0.5532940E+01, 0.5705879E-03, 0.1303979E+01, 0.7808555E+00, 0.1389264E+01, 0.7926952E-03
 0.2392100E+01, -.3174124E+00, -.6438562E+00, 0.5600208E+01, 0.5643845E-03, 0.1306280E+01, 0.7799227E+00, 0.1391469E+01, 0.7853215E-03
 0.2402100E+01, -.3175161E+00, -.6509048E+00, 0.5667811E+01, 0.5582952E-03, 0.1308584E+01, 0.7789909E+00, 0.1393678E+01, 0.7780813E-03
 0.2412100E+01, -.3176198E+00, -.6579757E+00, 0.5735750E+01, 0.5523171E-03, 0.1310891E+01, 0.7780603E+00, 0.1395890E+01, 0.7709715E-03
 0.2422100E+01, -.3177235E+00, -.6650687E+00, 0.5804023E+01, 0.5464474E-03, 0.1313199E+01, 0.7771307E+00, 0.1398106E+01, 0.7639887E-03
 0.2432100E+01, -.3178271E+00, -.6721837E+00, 0.5872630E+01, 0.5406833E-03, 0.1315510E+01, 0.7762021E+00, 0.1400325E+01, 0.7571299E-03
 0.2442100E+01, -.3179308E+00, -.6793204E+00, 0.5941569E+01, 0.5350223E-03, 0.1317824E+01, 0.7752747E+00, 0.1402548E+01, 0.7503919E-03
 0.2452100E+01, -.3180345E+00, -.6864788E+00, 0.6010841E+01, 0.5294617E-03, 0.1320140E+01, 0.7743482E+00, 0.1404775E+01, 0.7437718E-03
 0.2462100E+01, -.3181382E+00, -.6936587E+00, 0.6080444E+01, 0.5239992E-03, 0.1322458E+01, 0.7734229E+00, 0.1407005E+01, 0.7372669E-03
 0.2472100E+01, -.3182418E+00, -.7008598E+00, 0.6150377E+01, 0.5186324E-03, 0.1324779E+01, 0.7724986E+00, 0.1409239E+01, 0.7308742E-03
 0.2482100E+01, -.3183455E+00, -.7080821E+00, 0.6220641E+01, 0.5133588E-03, 0.1327103E+01, 0.7715754E+00, 0.1411476E+01, 0.7245912E-03
 0.2492100E+01, -.3184491E+00, -.7153253E+00, 0.6291235E+01, 0.5081764E-03, 0.1329429E+01, 0.7706532E+00, 0.1413718E+01, 0.7184152E-03
 0.2502100E+01, -.3185528E+00, -.7225894E+00, 0.6362157E+01, 0.5030828E-03, 0.1331758E+01, 0.7697322E+00, 0.1415963E+01, 0.7123437E-03
 0.2512100E+01, -.3186564E+00, -.7298741E+00, 0.6433407E+01, 0.4980761E-03, 0.1334089E+01, 0.7688121E+00, 0.1418211E+01, 0.7063742E-03
 0.2522100E+01, -.3187601E+00, -.7371794E+00, 0.6504985E+01, 0.4931540E-03, 0.1336423E+01, 0.7678932E+00, 0.1420463E+01, 0.7005043E-03
 0.2532100E+01, -.3188637E+00, -.7445050E+00, 0.6576891E+01, 0.4883147E-03, 0.1338759E+01, 0.7669753E+00, 0.1422719E+01, 0.6947318E-03
 0.2542100E+01, -.3189673E+00, -.7518508E+00, 0.6649122E+01, 0.4835563E-03, 0.1341098E+01, 0.7660584E+00, 0.1424979E+01, 0.6890545E-03
 0.2552100E+01, -.3190709E+00, -.7592167E+00, 0.6721680E+01, 0.4788768E-03, 0.1343440E+01, 0.7651426E+00, 0.1427242E+01, 0.6834700E-03
 0.2562100E+01, -.3191745E+00, -.7666026E+00, 0.6794563E+01, 0.4742744E-03, 0.1345784E+01, 0.7642279E+00, 0.1429509E+01, 0.6779764E-03
 0.2572100E+01, -.3192781E+00, -.7740082E+00, 0.6867770E+01, 0.4697473E-03, 0.1348131E+01, 0.7633142E+00, 0.1431779E+01, 0.6725715E-03
 0.2582100E+01, -.3193817E+00, -.7814335E+00, 0.6941303E+01, 0.4652939E-03, 0.1350481E+01, 0.7624017E+00, 0.1434053E+01, 0.6672534E-03
 0.2592100E+01, -.3194853E+00, -.7888784E+00, 0.7015159E+01, 0.4609125E-03, 0.1352833E+01, 0.7614901E+00, 0.1436331E+01, 0.6620201E-03
 0.2602100E+01, -.3195888E+00, -.7963426E+00, 0.7089338E+01, 0.4566014E-03, 0.1355188E+01, 0.7605796E+00, 0.1438613E+01, 0.6568697E-03
 0.2612100E+01, -.3196924E+00, -.8038260E+00, 0.7163840E+01, 0.4523592E-03, 0.1357546E+01, 0.7596702E+00, 0.1440898E+01, 0.6518005E-03
 0.2622100E+01, -.3197960E+00, -.8113286E+00, 0.7238665E+01, 0.4481841E-03, 0.1359906E+01, 0.7587619E+00, 0.1443187E+01, 0.6468105E-03
 0.2632100E+01, -.3198995E+00, -.8188502E+00, 0.7313812E+01, 0.4440749E-03, 0.1362269E+01, 0.7578546E+00, 0.1445480E+01, 0.6418982E-03
 0.2642100E+01, -.3200030E+00, -.8263907E+00, 0.7389280E+01, 0.4400299E-03, 0.1364635E+01, 0.7569483E+00, 0.1447776E+01, 0.6370618E-03
 0.2652100E+01, -.3201065E+00, -.8339499E+00, 0.7465069E+01, 0.4360479E-03, 0.1367004E+01, 0.7560432E+00, 0.1450077E+01, 0.6322996E-03
 0.2662100E+01, -.3202100E+00, -.8415278E+00, 0.7541180E+01, 0.4321274E-03, 0.1369375E+01, 0.7551390E+00, 0.1452380E+01, 0.6276101E-03
 0.2672100E+01, -.3203135E+00, -.8491242E+00, 0.7617610E+01, 0.4282672E-03, 0.1371749E+01, 0.7542360E+00, 0.1454688E+01, 0.6229918E-03
 0.2682100E+01, -.3204170E+00, -.8567389E+00, 0.7694361E+01, 0.4244658E-03, 0.1374126E+01, 0.7533340E+00, 0.1456999E+01, 0.6184431E-03
 0.2692100E+01, -.3205205E+00, -.8643720E+00, 0.7771431E+01, 0.4207222E-03, 0.1376506E+01, 0.7524330E+00, 0.1459314E+01, 0.6139626E-03
 0.2702100E+01, -.3206240E+00, -.8720232E+00, 0.7848821E+01, 0.4170350E-03, 0.1378889E+01, 0.7515331E+00, 0.1461633E+01, 0.6095487E-03
 0.2712100E+01, -.3207274E+00, -.8796924E+00, 0.7926529E+01, 0.4134030E-03, 0.1381275E+01, 0.7506343E+00, 0.1463956E+01, 0.6052003E-03
 0.2722100E+01, -.3208308E+00, -.8873796E+00, 0.8004556E+01, 0.4098252E-03, 0.1383663E+01, 0.7497365E+00, 0.1466282E+01, 0.6009158E-03
 0.2732100E+01, -.3209343E+00, -.8950847E+00, 0.8082901E+01, 0.4063003E-03, 0.1386054E+01, 0.7488398E+00, 0.1468612E+01, 0.5966939E-03
 0.2742100E+01, -.3210377E+00, -.9028074E+00, 0.8161565E+01, 0.4028272E-03, 0.1388448E+01, 0.7479441E+00, 0.1470946E+01, 0.5925335E-03
 0.2752100E+01, -.3211410E+00, -.9105478E+00, 0.8240546E+01, 0.3994050E-03, 0.1390845E+01, 0.7470495E+00, 0.1473283E+01, 0.5884331E-03
 0.2762100E+01, -.3212444E+00, -.9183057E+00, 0.8319844E+01, 0.3960326E-03, 0.1393245E+01, 0.7461560E+00, 0.1475624E+01, 0.5843917E-03
 0.2772100E+01, -.3213478E+00, -.9260810E+00, 0.8399460E+01, 0.3927088E-03, 0.1395648E+01, 0.7452635E+00, 0.1477969E+01, 0.5804080E-03
 0.2782100E+01, -.3214511E+00, -.9338736E+00, 0.8479392E+01, 0.3894329E-03, 0.1398054E+01, 0.7443720E+00, 0.1480318E+01, 0.5764809E-03
 0.2792100E+01, -.3215545E+00, -.9416834E+00, 0.8559641E+01, 0.3862037E-03, 0.1400462E+01, 0.7434816E+00, 0.1482670E+01, 0.5726092E-03
 0.2802100E+01, -.3216578E+00, -.9495104E+00, 0.8640206E+01, 0.3830204E-03, 0.1402874E+01, 0.7425923E+00, 0.1485027E+01, 0.5687919E-03
 0.2812100E+01, -.3217611E+00, -.9573544E+00, 0.8721088E+01, 0.3798820E-03, 0.1405288E+01, 0.7417040E+00, 0.1487387E+01, 0.5650278E-03
 0.2822100E+01, -.3218644E+00, -.9652152E+00, 0.8802285E+01, 0.3767876E-03, 0.1407706E+01, 0.7408168E+00, 0.1489751E+01, 0.5613159E-03
 0.2832100E+01, -.3219676E+00, -.9730930E+00, 0.8883798E+01, 0.3737364E-03, 0.1410126E+01, 0.7399306E+00, 0.1492118E+01, 0.5576553E-03
 0.2842100E+01, -.3220709E+00, -.9809874E+00, 0.8965626E+01, 0.3707276E-03, 0.1412549E+01, 0.7390455E+00, 0.1494490E+01, 0.5540448E-03
 0.2852100E+01, -.3221741E+00, -.9888985E+00, 0.9047770E+01, 0.3677602E-03, 0.1414976E+01, 0.7381614E+00, 0.1496865E+01, 0.5504836E-03
 0.2862100E+01, -.3222774E+00, -.9968262E+00, 0.9130229E+01, 0.3648336E-03, 0.1417405E+01, 0.7372784E+00, 0.1499244E+01, 0.5469707E-03
 0.2872100E+01, -.3223806E+00, -.1004770E+01, 0.9213003E+01, 0.3619468E-03, 0.1419837E+01, 0.7363964E+00, 0.1501627E+01, 0.5435052E-03
 0.2882100E+01, -.3224837E+00, -.1012731E+01, 0.9296091E+01, 0.3590992E-03, 0.1422273E+01, 0.7355155E+00, 0.1504013E+01, 0.5400861E-03
 0.2892100E+01, -.3225869E+00, -.1020708E+01, 0.9379494E+01, 0.3562900E-03, 0.1424711E+01, 0.7346356E+00, 0.1506404E+01, 0.5367127E-03
 0.2902100E+01, -.3226900E+00, -.1028701E+01, 0.9463212E+01, 0.3535184E-03, 0.1427153E+01, 0.7337568E+00, 0.1508798E+01, 0.5333839E-03
 0.2912100E+01, -.3227932E+00, -.1036710E+01, 0.9547244E+01, 0.3507838E-03, 0.1429597E+01, 0.7328790E+00, 0.1511196E+01, 0.5300991E-03
 0.2922100E+01, -.3228963E+00, -.1044735E+01, 0.9631590E+01, 0.3480855E-03, 0.1432045E+01, 0.7320023E+00, 0.1513598E+01, 0.5268574E-03
 0.2932100E+01, -.3229994E+00, -.1052776E+01, 0.9716250E+01, 0.3454227E-03, 0.1434495E+01, 0.7311266E+00, 0.1516003E+01, 0.5236579E-03
 0.2942100E+01, -.3231024E+00, -.1060833E+01, 0.9801223E+01, 0.3427948E-03, 0.1436949E+01, 0.7302520E+00, 0.1518413E+01, 0.5205000E-03
 0.2952100E+01, -.3232055E+00, -.1068906E+01, 0.9886511E+01, 0.3402012E-03, 0.1439405E+01, 0.7293784E+00, 0.1520826E+01, 0.5173828E-03
